anio,peaje,lat,lon,dia,ene,feb,mar,abr,may,jun,jul,ago,sep,oct,nov,dic
2021,guajaivi,-24.566762484954612,-56.296432017439244,1,862,1197,1472,670,888,1069,1388,840,1738,1415,1401,1278
2021,guajaivi,-24.566762484954612,-56.296432017439244,2,1394,1153,1534,456,855,1056,1423,1414,1702,1081,1115,1229
2021,guajaivi,-24.566762484954612,-56.296432017439244,3,1639,1132,1455,645,1301,1101,1125,1508,1750,780,1284,1493
2021,guajaivi,-24.566762484954612,-56.296432017439244,4,1406,1255,1518,784,1305,1201,996,1204,1497,1361,1380,1276
2021,guajaivi,-24.566762484954612,-56.296432017439244,5,1178,1448,1894,1689,1434,912,1330,1134,1135,1288,1306,1057
2021,guajaivi,-24.566762484954612,-56.296432017439244,6,1052,1088,1478,1482,1231,813,1401,1362,1486,1319,1147,1336
2021,guajaivi,-24.566762484954612,-56.296432017439244,7,1071,1146,1265,1507,1268,1318,1484,1194,1715,1301,970,1361
2021,guajaivi,-24.566762484954612,-56.296432017439244,8,1230,1346,1600,1519,1003,1579,1365,1045,1727,1533,1380,912
2021,guajaivi,-24.566762484954612,-56.296432017439244,9,996,1210,1859,1489,924,1415,1471,1330,1647,1090,1629,1311
2021,guajaivi,-24.566762484954612,-56.296432017439244,10,878,1248,1633,1377,1287,1375,1183,1153,2112,859,1696,1411
2021,guajaivi,-24.566762484954612,-56.296432017439244,11,1282,1207,1739,971,1331,1280,935,1032,1575,1455,1611,1172
2021,guajaivi,-24.566762484954612,-56.296432017439244,12,1196,1278,1697,1287,1407,935,1279,1225,1206,1538,1604,950
2021,guajaivi,-24.566762484954612,-56.296432017439244,13,1233,1151,1355,1565,1372,806,1235,1234,1788,1378,1158,1173
2021,guajaivi,-24.566762484954612,-56.296432017439244,14,1256,1182,1394,1527,1409,1462,1285,1195,1588,1170,959,1257
2021,guajaivi,-24.566762484954612,-56.296432017439244,15,1284,1309,1538,1575,1028,1558,1242,811,1655,1048,1282,1334
2021,guajaivi,-24.566762484954612,-56.296432017439244,16,1224,1264,1636,1418,1282,1363,1324,1167,1699,1094,1302,1443
2021,guajaivi,-24.566762484954612,-56.296432017439244,17,732,1190,1263,1294,1334,1354,1074,1181,1845,1035,1313,1468
2021,guajaivi,-24.566762484954612,-56.296432017439244,18,1225,1435,1518,961,1351,1406,853,1188,1551,1447,1149,1263
2021,guajaivi,-24.566762484954612,-56.296432017439244,19,1135,1581,1536,1332,1235,1083,1475,1617,1168,1380,1343,1023
2021,guajaivi,-24.566762484954612,-56.296432017439244,20,1066,1346,1300,1485,1306,862,1459,1743,1542,1433,1119,1268
2021,guajaivi,-24.566762484954612,-56.296432017439244,21,1221,1089,1182,1443,1245,1356,2036,1332,1611,1376,924,1747
2021,guajaivi,-24.566762484954612,-56.296432017439244,22,1315,1431,1222,1510,1016,1209,1930,1122,1644,1458,1258,1922
2021,guajaivi,-24.566762484954612,-56.296432017439244,23,1066,1462,1256,1436,770,1298,1846,1383,1288,1046,1325,1825
2021,guajaivi,-24.566762484954612,-56.296432017439244,24,804,1574,1633,976,1083,1386,1380,1550,1767,900,1333,1445
2021,guajaivi,-24.566762484954612,-56.296432017439244,25,1108,1545,1787,822,1212,1326,1102,1484,1457,1353,1250,753
2021,guajaivi,-24.566762484954612,-56.296432017439244,26,1201,1732,2058,1305,1195,1171,1685,1600,1011,1372,1559,1395
2021,guajaivi,-24.566762484954612,-56.296432017439244,27,1136,1492,521,1355,1387,844,1581,1767,1269,1251,1362,1558
2021,guajaivi,-24.566762484954612,-56.296432017439244,28,1149,1335,745,1447,1126,1225,1196,1374,1236,1338,1161,1472
2021,guajaivi,-24.566762484954612,-56.296432017439244,29,1291,0,1135,1456,1046,1256,1096,1228,904,1437,1569,1540
2021,guajaivi,-24.566762484954612,-56.296432017439244,30,1037,0,1271,1439,811,1146,1439,1514,1272,1195,1660,1723
2021,guajaivi,-24.566762484954612,-56.296432017439244,31,859,0,1122,0,1151,0,1134,1760,0,1034,0,1632
2018,ita,-25.530722028185647,-57.33332160593809,1,18412,10081,9981,15371,10550,9943,10721,9053,10310,9124,8494,12782
2018,ita,-25.530722028185647,-57.33332160593809,2,13251,12647,11409,9936,9739,10445,9231,10744,8864,8032,11717,14386
2018,ita,-25.530722028185647,-57.33332160593809,3,11981,14792,11934,9171,1520,10135,8093,10734,8440,8237,11495,9876
2018,ita,-25.530722028185647,-57.33332160593809,4,11565,17484,10090,9494,11488,9267,8699,11753,8803,9312,12095,9684
2018,ita,-25.530722028185647,-57.33332160593809,5,13217,10662,9532,9676,11706,10627,9276,11598,9022,10863,9117,9913
2018,ita,-25.530722028185647,-57.33332160593809,6,14055,9611,9489,11197,9877,10525,10536,9599,9243,11847,0,11017
2018,ita,-25.530722028185647,-57.33332160593809,7,16602,10875,9717,11845,9564,11185,11631,9305,11160,9762,8814,16157
2018,ita,-25.530722028185647,-57.33332160593809,8,11565,11146,9776,11274,9954,12380,9928,8794,12589,8026,9137,16486
2018,ita,-25.530722028185647,-57.33332160593809,9,10911,13509,11367,9562,10707,12612,9286,9249,13750,8404,10684,14956
2018,ita,-25.530722028185647,-57.33332160593809,10,10519,14552,12213,9208,9948,11288,9399,11119,9422,7205,12170,10253
2018,ita,-25.530722028185647,-57.33332160593809,11,10481,14183,12042,9471,11643,12619,9378,11845,9118,8684,13295,9481
2018,ita,-25.530722028185647,-57.33332160593809,12,12474,11068,9763,9556,13056,10319,10001,12184,9001,10330,9010,9063
2018,ita,-25.530722028185647,-57.33332160593809,13,12997,10738,9390,10977,13269,10503,11894,9783,8579,9252,8356,9467
2018,ita,-25.530722028185647,-57.33332160593809,14,10174,10716,9691,11870,13658,9164,14726,9492,10109,9138,7676,11256
2018,ita,-25.530722028185647,-57.33332160593809,15,10291,10850,9624,11562,16070,10717,16039,8736,11378,8825,8918,12535
2018,ita,-25.530722028185647,-57.33332160593809,16,10007,12643,10968,9405,10884,10641,10565,9187,9487,8868,10556,13704
2018,ita,-25.530722028185647,-57.33332160593809,17,9791,13071,11690,9315,9755,10957,10178,10497,8772,8588,11460,10379
2018,ita,-25.530722028185647,-57.33332160593809,18,9701,12196,11692,11317,10139,10682,10496,11586,8847,8217,8712,10566
2018,ita,-25.530722028185647,-57.33332160593809,19,11257,12494,9512,9809,9497,10112,10740,10466,8655,9989,8736,10754
2018,ita,-25.530722028185647,-57.33332160593809,20,12697,9895,9222,10873,8937,9478,11230,8526,8268,11343,8386,11679
2018,ita,-25.530722028185647,-57.33332160593809,21,14239,10142,9118,11889,11273,9735,11680,7324,10617,12034,8573,12943
2018,ita,-25.530722028185647,-57.33332160593809,22,12462,10476,9715,11593,9198,10428,11604,7911,11715,9235,8888,15272
2018,ita,-25.530722028185647,-57.33332160593809,23,10296,12283,10997,9542,10156,10894,9290,9018,12222,7208,10027,14827
2018,ita,-25.530722028185647,-57.33332160593809,24,9844,15555,11585,9184,9157,9639,8558,10007,8941,7757,11561,11141
2018,ita,-25.530722028185647,-57.33332160593809,25,9878,15748,9378,9362,13693,9318,8992,10625,7976,8189,12607,21088
2018,ita,-25.530722028185647,-57.33332160593809,26,11619,15168,10439,9505,12298,9516,9090,10919,7439,9943,9270,12104
2018,ita,-25.530722028185647,-57.33332160593809,27,13272,10034,11901,11142,10991,9224,10374,8874,8657,12030,8816,11606
2018,ita,-25.530722028185647,-57.33332160593809,28,14764,9647,17216,12838,11003,9949,11469,9184,11740,12818,8510,12439
2018,ita,-25.530722028185647,-57.33332160593809,29,9674,0,18850,12617,11148,10999,11493,9442,14211,9261,9150,16313
2018,ita,-25.530722028185647,-57.33332160593809,30,9426,0,21482,11323,9323,11009,8889,9451,13316,9058,10809,16555
2018,ita,-25.530722028185647,-57.33332160593809,31,9713,0,17180,0,9065,0,9111,10602,0,8689,0,12692
2019,ita,-25.530722028185647,-57.33332160593809,1,24421,12998,11594,8426,7208,9901,8806,9128,11741,8855,10610,11424
2019,ita,-25.530722028185647,-57.33332160593809,2,14764,15059,14823,8006,8596,10160,8847,10006,9264,8442,14220,9558
2019,ita,-25.530722028185647,-57.33332160593809,3,12183,0,15600,8105,9799,8971,8772,11011,8685,8888,13737,9157
2019,ita,-25.530722028185647,-57.33332160593809,4,12428,11135,16158,8966,9287,8784,9416,10809,8978,10856,8945,9189
2019,ita,-25.530722028185647,-57.33332160593809,5,12309,10612,9378,9638,8980,8800,10862,9226,9048,9670,8255,9475
2019,ita,-25.530722028185647,-57.33332160593809,6,11447,10380,8582,10633,8404,8771,11019,8741,9345,10497,8347,12096
2019,ita,-25.530722028185647,-57.33332160593809,7,6489,10558,8968,11171,8641,10190,10186,8907,11817,9070,8589,15618
2019,ita,-25.530722028185647,-57.33332160593809,8,9050,12772,10006,9017,8522,10607,9514,9379,12470,8731,10413,14870
2019,ita,-25.530722028185647,-57.33332160593809,9,10216,13765,9702,9107,8644,10236,9315,10171,9139,8864,10850,9818
2019,ita,-25.530722028185647,-57.33332160593809,10,10885,13559,9125,9043,9101,8723,9643,10637,9006,8951,11077,9271
2019,ita,-25.530722028185647,-57.33332160593809,11,12200,10760,0,8911,8922,8619,9813,11196,8905,10591,8770,9383
2019,ita,-25.530722028185647,-57.33332160593809,12,13574,8354,0,10539,8436,8618,11822,9030,8690,11815,8527,9263
2019,ita,-25.530722028185647,-57.33332160593809,13,16009,9895,7315,10979,9705,9260,13219,8722,10453,13436,8133,10789
2019,ita,-25.530722028185647,-57.33332160593809,14,11078,9780,8060,9877,11944,10953,13687,9661,11619,8633,8387,12055
2019,ita,-25.530722028185647,-57.33332160593809,15,10849,11734,8830,9717,13686,13688,9201,9726,12562,7944,10418,12296
2019,ita,-25.530722028185647,-57.33332160593809,16,10761,12256,9526,11077,9363,12119,8784,10102,9090,8208,11873,9061
2019,ita,-25.530722028185647,-57.33332160593809,17,10862,12416,6595,16978,9832,13495,9071,10895,8816,8544,13123,9783
2019,ita,-25.530722028185647,-57.33332160593809,18,12375,10224,7865,19459,9838,8868,8680,9928,8508,8911,8942,10905
2019,ita,-25.530722028185647,-57.33332160593809,19,12926,9342,8126,23316,8737,8146,9901,8663,8699,9736,8386,11090
2019,ita,-25.530722028185647,-57.33332160593809,20,14297,9635,8207,17250,8265,8480,11084,8713,10085,9786,8558,12674
2019,ita,-25.530722028185647,-57.33332160593809,21,11248,9657,8563,12998,7605,9981,11441,8622,11440,8285,8803,12445
2019,ita,-25.530722028185647,-57.33332160593809,22,10600,11509,10173,9057,7317,10109,8748,8777,11991,8397,9950,13043
2019,ita,-25.530722028185647,-57.33332160593809,23,10632,12335,11248,8190,7292,9383,7839,10046,8789,8585,10895,13353
2019,ita,-25.530722028185647,-57.33332160593809,24,10803,13089,11102,8284,8740,8703,8212,10601,8838,8894,11991,12074
2019,ita,-25.530722028185647,-57.33332160593809,25,13182,9308,9100,8078,8839,8447,8112,10848,8897,10596,8798,18582
2019,ita,-25.530722028185647,-57.33332160593809,26,14641,8583,8641,9293,8695,8396,9626,7482,9099,11138,8438,11755
2019,ita,-25.530722028185647,-57.33332160593809,27,17054,9421,8615,8049,8140,8674,10268,8482,10991,12076,8780,12011
2019,ita,-25.530722028185647,-57.33332160593809,28,11156,9826,8931,7970,7392,10214,9792,8969,12617,8801,9342,13416
2019,ita,-25.530722028185647,-57.33332160593809,29,10612,0,11007,9000,7803,11161,8844,9559,14006,8738,11099,14091
2019,ita,-25.530722028185647,-57.33332160593809,30,10646,0,11620,9493,7834,10923,8740,10757,9296,8792,11863,13739
2019,ita,-25.530722028185647,-57.33332160593809,31,10833,0,11460,0,9491,0,9321,11223,0,8734,0,15523
2020,ita,-25.530722028185647,-57.33332160593809,1,19734,13706,13244,4732,2437,7803,7882,10086,8220,9111,14633,8814
2020,ita,-25.530722028185647,-57.33332160593809,2,13580,15327,9661,4220,3181,7757,8404,10396,8126,10949,10294,8540
2020,ita,-25.530722028185647,-57.33332160593809,3,12660,11706,9468,4217,2641,7535,9191,8981,8352,10481,9240,8001
2020,ita,-25.530722028185647,-57.33332160593809,4,13586,10948,9386,2224,6517,6669,8105,8811,9669,11909,9065,9689
2020,ita,-25.530722028185647,-57.33332160593809,5,15988,10572,9712,1036,6545,7262,6336,8957,8601,9577,9541,10857
2020,ita,-25.530722028185647,-57.33332160593809,6,10451,10215,11218,2300,6326,6384,8084,8999,7388,9253,11136,11382
2020,ita,-25.530722028185647,-57.33332160593809,7,9348,12318,12056,2205,6445,4895,6530,10454,8602,9240,12565,10224
2020,ita,-25.530722028185647,-57.33332160593809,8,9650,13089,12662,1899,6974,7533,7372,10685,8258,9088,11372,10064
2020,ita,-25.530722028185647,-57.33332160593809,9,10010,13696,9603,854,5303,7815,7752,11834,8438,10627,8362,9432
2020,ita,-25.530722028185647,-57.33332160593809,10,10895,10900,9153,604,3624,7622,8946,9192,8779,11678,8476,9315
2020,ita,-25.530722028185647,-57.33332160593809,11,12065,10263,8885,1111,6725,8333,8562,8605,9748,13476,8706,10624
2020,ita,-25.530722028185647,-57.33332160593809,12,12827,10028,8711,1128,5438,6344,7739,7546,9256,9505,8652,11400
2020,ita,-25.530722028185647,-57.33332160593809,13,9451,10433,9894,3681,7854,6040,8553,7844,8590,8843,10058,9295
2020,ita,-25.530722028185647,-57.33332160593809,14,8751,12312,9447,4395,4217,5067,8316,9719,8283,8390,11754,9064
2020,ita,-25.530722028185647,-57.33332160593809,15,9293,12301,7939,4053,2105,7835,8429,8256,8101,8163,8630,8860
2020,ita,-25.530722028185647,-57.33332160593809,16,9401,12104,7433,4253,3711,8017,8449,7746,8130,10529,8872,6870
2020,ita,-25.530722028185647,-57.33332160593809,17,11176,9986,6923,4550,3079,7845,9418,8186,8360,11101,8572,9678
2020,ita,-25.530722028185647,-57.33332160593809,18,12369,9535,6061,3330,7322,8459,9066,8123,9827,12939,8183,11313
2020,ita,-25.530722028185647,-57.33332160593809,19,14462,9690,5674,1913,7223,9390,8530,7787,9476,9169,8931,12429
2020,ita,-25.530722028185647,-57.33332160593809,20,10325,9911,7188,4849,7535,8091,8739,8071,8763,8651,10655,8387
2020,ita,-25.530722028185647,-57.33332160593809,21,9586,11307,4201,4850,7156,5236,8463,8751,8844,8789,11453,11078
2020,ita,-25.530722028185647,-57.33332160593809,22,9049,11916,1934,4814,7009,8657,8579,7273,8205,8882,13540,11381
2020,ita,-25.530722028185647,-57.33332160593809,23,9200,11679,3867,4901,5750,8360,8423,5455,8406,10818,8956,12802
2020,ita,-25.530722028185647,-57.33332160593809,24,11572,10053,3423,5279,4301,8279,9347,7823,8517,11338,8818,11932
2020,ita,-25.530722028185647,-57.33332160593809,25,13214,9058,3525,3710,7685,7569,8595,8000,10361,12961,8707,9843
2020,ita,-25.530722028185647,-57.33332160593809,26,14961,9254,3821,2067,7560,8828,7870,8022,10564,8147,6969,11146
2020,ita,-25.530722028185647,-57.33332160593809,27,10784,9882,4090,5215,7758,7812,8377,8476,10171,8997,10477,12020
2020,ita,-25.530722028185647,-57.33332160593809,28,10043,11928,3559,5352,8024,6195,8232,9914,9607,9381,12085,10469
2020,ita,-25.530722028185647,-57.33332160593809,29,10201,12852,2558,5624,9245,7788,8346,8169,10080,9651,12500,11951
2020,ita,-25.530722028185647,-57.33332160593809,30,9231,0,5884,5779,8303,7353,8677,5964,9316,11137,8373,12728
2020,ita,-25.530722028185647,-57.33332160593809,31,12244,0,6504,0,5810,0,9880,8762,0,12879,0,14963
2021,ita,-25.530722028185647,-57.33332160593809,1,14116,9184,15304,3510,7507,6794,7928,10018,8153,8794,7985,7733
2021,ita,-25.530722028185647,-57.33332160593809,2,15067,5966,10086,2703,8981,6912,9314,6613,8122,8533,8553,7983
2021,ita,-25.530722028185647,-57.33332160593809,3,17802,9774,9533,4894,9766,7124,9425,6053,9689,8624,7420,9022
2021,ita,-25.530722028185647,-57.33332160593809,4,10277,10526,9495,5130,8864,8750,10044,6076,11714,7737,7235,10424
2021,ita,-25.530722028185647,-57.33332160593809,5,9289,11235,10584,10733,7962,8701,8320,5859,12279,7448,8943,11957
2021,ita,-25.530722028185647,-57.33332160593809,6,9364,10747,11645,9616,7471,7969,8035,8416,9225,7718,9025,8580
2021,ita,-25.530722028185647,-57.33332160593809,7,8218,11220,11463,10310,9243,7954,7833,9496,9017,7393,10226,10521
2021,ita,-25.530722028185647,-57.33332160593809,8,10203,9925,9802,9744,8316,7907,8393,11017,8207,8934,7525,10655
2021,ita,-25.530722028185647,-57.33332160593809,9,10286,9618,9536,11979,7713,7583,9289,6949,8834,8648,7273,8014
2021,ita,-25.530722028185647,-57.33332160593809,10,11162,8718,9340,8738,9158,8204,9577,6042,10825,8900,7068,9286
2021,ita,-25.530722028185647,-57.33332160593809,11,9938,8511,9888,7164,7956,9696,10861,6163,10868,7915,7220,9763
2021,ita,-25.530722028185647,-57.33332160593809,12,8779,10312,11551,9266,8709,9957,8310,6689,11502,7454,8987,9724
2021,ita,-25.530722028185647,-57.33332160593809,13,8936,10140,11010,8790,10274,9431,7627,7819,8240,7489,9833,7312
2021,ita,-25.530722028185647,-57.33332160593809,14,9290,10851,11717,9676,11899,8988,8132,8684,7010,7097,8922,7263
2021,ita,-25.530722028185647,-57.33332160593809,15,11449,9833,9824,10474,9016,9222,6469,10210,7457,7117,7565,7829
2021,ita,-25.530722028185647,-57.33332160593809,16,11800,9961,9300,10404,11090,9240,8671,7199,7771,8840,6559,8427
2021,ita,-25.530722028185647,-57.33332160593809,17,10133,10015,7442,8114,8924,9360,8881,6320,9357,9525,6361,9904
2021,ita,-25.530722028185647,-57.33332160593809,18,9740,9569,8819,7644,8653,10899,9462,6446,10325,7612,6333,11331
2021,ita,-25.530722028185647,-57.33332160593809,19,9323,10489,10377,10141,8015,10961,8092,7090,11125,7507,8647,12433
2021,ita,-25.530722028185647,-57.33332160593809,20,9195,9923,9961,10241,8486,10453,7819,8625,8765,7042,9795,9267
2021,ita,-25.530722028185647,-57.33332160593809,21,8930,10082,7291,10197,9055,8995,7714,8844,7021,7279,10828,9292
2021,ita,-25.530722028185647,-57.33332160593809,22,10557,10072,7544,10701,8730,8485,8176,11020,7448,8492,7601,9579
2021,ita,-25.530722028185647,-57.33332160593809,23,10728,9445,8414,10773,8010,8938,9360,7708,7870,8511,7164,11176
2021,ita,-25.530722028185647,-57.33332160593809,24,11620,9373,8501,6425,6972,8906,10132,7375,9800,9750,7273,10985
2021,ita,-25.530722028185647,-57.33332160593809,25,8990,9271,8809,5927,8453,10132,11883,7227,12818,7546,7302,15565
2021,ita,-25.530722028185647,-57.33332160593809,26,8222,11925,12512,10008,7317,9747,8316,7627,12265,7398,9203,14384
2021,ita,-25.530722028185647,-57.33332160593809,27,8599,15073,5668,9243,8157,7622,7475,9505,12823,7569,10209,9355
2021,ita,-25.530722028185647,-57.33332160593809,28,8592,14431,3322,10523,9276,8757,6962,10331,8105,8079,9650,8668
2021,ita,-25.530722028185647,-57.33332160593809,29,10490,0,6592,9771,9561,8598,6680,11217,7735,9344,7802,9376
2021,ita,-25.530722028185647,-57.33332160593809,30,11608,0,7053,11769,9251,8675,8124,8533,7985,10114,7651,11792
2021,ita,-25.530722028185647,-57.33332160593809,31,10453,0,7418,0,7431,0,8832,7917,0,10314,0,13830
2018,rio_verde,-23.639668650223285,-56.470051612649655,1,1661,1127,1573,1663,925,1570,768,1278,1024,1314,1213,1881
2018,rio_verde,-23.639668650223285,-56.470051612649655,2,2512,1287,1689,1625,1197,821,1018,1420,645,1593,1666,1739
2018,rio_verde,-23.639668650223285,-56.470051612649655,3,2239,1059,1310,1629,228,658,1278,1416,1047,1448,1016,2141
2018,rio_verde,-23.639668650223285,-56.470051612649655,4,2049,968,824,2132,1638,854,1293,926,1573,1496,977,2238
2018,rio_verde,-23.639668650223285,-56.470051612649655,5,2056,1208,1146,2178,1059,1320,1429,730,1642,1715,1380,2216
2018,rio_verde,-23.639668650223285,-56.470051612649655,6,1668,1339,1452,1840,960,1083,1272,1046,1801,1029,1613,2136
2018,rio_verde,-23.639668650223285,-56.470051612649655,7,1472,1571,1340,1286,1168,1230,1129,1138,1913,797,1522,2006
2018,rio_verde,-23.639668650223285,-56.470051612649655,8,1824,1622,1463,897,1537,1357,792,1267,1072,1174,1879,1103
2018,rio_verde,-23.639668650223285,-56.470051612649655,9,1813,1681,1735,971,1449,1012,1048,1415,846,1359,1921,1170
2018,rio_verde,-23.639668650223285,-56.470051612649655,10,1854,1222,1359,1376,1445,650,1270,1519,1458,1273,1613,1589
2018,rio_verde,-23.639668650223285,-56.470051612649655,11,1788,988,855,1385,1607,829,1175,1038,1723,1777,1220,1769
2018,rio_verde,-23.639668650223285,-56.470051612649655,12,1913,1261,1438,2130,1228,1100,1469,736,1664,1431,1508,1861
2018,rio_verde,-23.639668650223285,-56.470051612649655,13,1454,1496,1405,2099,826,1435,1499,1101,1799,975,1727,1871
2018,rio_verde,-23.639668650223285,-56.470051612649655,14,832,1254,1379,1642,953,1538,1004,1378,1589,855,1596,1737
2018,rio_verde,-23.639668650223285,-56.470051612649655,15,1520,1443,1412,677,901,1537,835,1016,951,1210,2023,1234
2018,rio_verde,-23.639668650223285,-56.470051612649655,16,1817,1425,1540,1314,1210,1177,1154,1224,780,1447,1949,1129
2018,rio_verde,-23.639668650223285,-56.470051612649655,17,1819,1110,1315,1462,1339,684,1362,1333,1074,1396,1513,1665
2018,rio_verde,-23.639668650223285,-56.470051612649655,18,1994,852,514,1395,1508,1193,1320,997,1563,1457,1299,1848
2018,rio_verde,-23.639668650223285,-56.470051612649655,19,1933,1179,1106,2161,1043,1349,1410,755,1632,1516,1600,1919
2018,rio_verde,-23.639668650223285,-56.470051612649655,20,1394,1325,1388,2155,738,1307,1407,983,1596,992,1852,1940
2018,rio_verde,-23.639668650223285,-56.470051612649655,21,1179,1290,1556,1107,1066,1373,1025,1092,1471,818,2070,2043
2018,rio_verde,-23.639668650223285,-56.470051612649655,22,1628,1422,1646,521,1066,1504,906,1201,1067,1145,2117,1883
2018,rio_verde,-23.639668650223285,-56.470051612649655,23,1834,1530,1818,1172,1254,928,1257,1312,862,1312,2066,1376
2018,rio_verde,-23.639668650223285,-56.470051612649655,24,1855,1303,1374,1276,1346,712,1351,1311,1274,1152,1588,973
2018,rio_verde,-23.639668650223285,-56.470051612649655,25,1840,895,942,1378,1432,1000,1189,892,1531,1343,1466,964
2018,rio_verde,-23.639668650223285,-56.470051612649655,26,1860,1257,1435,1452,1103,1116,1403,797,1365,1439,1970,1631
2018,rio_verde,-23.639668650223285,-56.470051612649655,27,1102,1328,1817,2140,826,1221,1342,1104,1524,836,2172,1897
2018,rio_verde,-23.639668650223285,-56.470051612649655,28,974,1418,2330,1689,1083,1367,1074,1267,1684,743,1956,2128
2018,rio_verde,-23.639668650223285,-56.470051612649655,29,1134,0,1410,544,1271,1366,772,1435,1127,1035,2363,2255
2018,rio_verde,-23.639668650223285,-56.470051612649655,30,1080,0,826,1094,1354,1020,1167,1381,907,1426,2452,1933
2018,rio_verde,-23.639668650223285,-56.470051612649655,31,1215,0,991,0,1903,0,1293,1355,0,1360,0,1019
2019,rio_verde,-23.639668650223285,-56.470051612649655,1,1202,1529,1874,1250,699,1530,1738,1796,941,1616,1439,1374
2019,rio_verde,-23.639668650223285,-56.470051612649655,2,2339,1293,1414,1452,1270,1264,1775,1631,1465,1530,1284,1396
2019,rio_verde,-23.639668650223285,-56.470051612649655,3,1911,1006,897,1374,1493,1878,2000,1090,1724,1654,1042,1651
2019,rio_verde,-23.639668650223285,-56.470051612649655,4,1765,1281,1469,1423,986,2126,1934,844,1674,1657,1295,1668
2019,rio_verde,-23.639668650223285,-56.470051612649655,5,1265,1465,1335,1180,700,2050,1668,1294,1660,1196,1446,2301
2019,rio_verde,-23.639668650223285,-56.470051612649655,6,0,1702,1483,862,1148,2118,1259,1555,1747,1050,1495,2392
2019,rio_verde,-23.639668650223285,-56.470051612649655,7,1541,1632,1758,733,1597,2288,821,1469,1322,1452,1383,1738
2019,rio_verde,-23.639668650223285,-56.470051612649655,8,1521,1727,1722,1256,1389,1634,1668,1608,1177,1537,1564,1412
2019,rio_verde,-23.639668650223285,-56.470051612649655,9,1724,1280,1055,1473,1476,1416,1841,1909,1462,1427,1135,1927
2019,rio_verde,-23.639668650223285,-56.470051612649655,10,1724,952,869,1580,1506,1854,1827,1309,1460,1526,1013,2111
2019,rio_verde,-23.639668650223285,-56.470051612649655,11,1729,1458,1208,1799,932,2010,1926,1058,1665,1748,1846,2021
2019,rio_verde,-23.639668650223285,-56.470051612649655,12,1889,1197,1478,2180,837,1816,1880,1637,1673,1383,2022,2229
2019,rio_verde,-23.639668650223285,-56.470051612649655,13,1590,1714,1412,1685,1191,1967,1390,1748,1771,990,1957,2100
2019,rio_verde,-23.639668650223285,-56.470051612649655,14,2154,1573,1523,1189,1222,2066,1019,1559,1152,1260,2043,1559
2019,rio_verde,-23.639668650223285,-56.470051612649655,15,2218,1725,1425,1877,988,1834,1534,1367,922,1408,2141,1242
2019,rio_verde,-23.639668650223285,-56.470051612649655,16,2319,1251,792,2299,1330,892,1582,1384,1313,1492,1659,1752
2019,rio_verde,-23.639668650223285,-56.470051612649655,17,2342,848,722,2316,1365,1782,1462,1297,1566,1566,1372,2126
2019,rio_verde,-23.639668650223285,-56.470051612649655,18,2402,1924,1270,1455,1052,1869,1688,1087,1291,1729,1216,2289
2019,rio_verde,-23.639668650223285,-56.470051612649655,19,1835,1649,1343,610,957,1915,1471,1520,1606,1124,1495,2201
2019,rio_verde,-23.639668650223285,-56.470051612649655,20,1419,1703,1125,1217,1352,1960,1204,1623,1832,1097,1543,2113
2019,rio_verde,-23.639668650223285,-56.470051612649655,21,2136,1605,1473,1806,1384,1971,1023,1686,1686,1369,1632,2041
2019,rio_verde,-23.639668650223285,-56.470051612649655,22,2145,1508,1627,1450,1424,1370,1285,1639,1023,1443,1679,1628
2019,rio_verde,-23.639668650223285,-56.470051612649655,23,2411,1172,1060,1260,1361,1054,1599,1687,1277,1458,1213,1945
2019,rio_verde,-23.639668650223285,-56.470051612649655,24,2130,884,847,1548,1349,1660,1416,1219,1632,1594,1217,1144
2019,rio_verde,-23.639668650223285,-56.470051612649655,25,2446,1367,1333,1489,1530,1875,1416,969,1634,1549,1805,0
2019,rio_verde,-23.639668650223285,-56.470051612649655,26,1935,1382,1548,1469,1343,1906,1579,1434,1740,1200,2069,2011
2019,rio_verde,-23.639668650223285,-56.470051612649655,27,1625,1508,1623,976,1855,1987,1144,1560,1918,962,2043,1983
2019,rio_verde,-23.639668650223285,-56.470051612649655,28,1344,1787,1744,778,2036,2165,830,1540,1662,2381,2112,2123
2019,rio_verde,-23.639668650223285,-56.470051612649655,29,1505,0,1596,1226,2055,1366,1312,1561,1248,1452,2495,1811
2019,rio_verde,-23.639668650223285,-56.470051612649655,30,1610,0,993,1402,1963,1168,1553,1735,1555,1311,1952,1925
2019,rio_verde,-23.639668650223285,-56.470051612649655,31,1581,0,882,0,2283,0,1434,1130,0,1352,0,1370
2020,rio_verde,-23.639668650223285,-56.470051612649655,1,1752,1892,1389,844,455,931,1241,1076,1686,1533,991,1602
2020,rio_verde,-23.639668650223285,-56.470051612649655,2,2337,1508,1702,641,419,977,1271,902,1535,1548,1546,1584
2020,rio_verde,-23.639668650223285,-56.470051612649655,3,2507,2071,1949,591,406,1175,1246,1457,1528,1268,1683,1522
2020,rio_verde,-23.639668650223285,-56.470051612649655,4,2022,2165,1795,552,909,1097,855,1582,1621,894,1672,1714
2020,rio_verde,-23.639668650223285,-56.470051612649655,5,2038,2189,1928,152,1052,854,676,1458,1191,1495,1826,1303
2020,rio_verde,-23.639668650223285,-56.470051612649655,6,2087,2360,1977,284,1032,642,1122,1629,806,1548,1613,1045
